Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP035_sorted_q10_mrkDup.bam
ENSG00000234929	3
ENSG00000289608	0
ENSG00000287583	16
ENSG00000237720	10
ENSG00000227364	3
ENSG00000288786	0
ENSG00000228391	0
LINC01250	4
ENSG00000236760	0
ENSG00000226649	3
EIPR1	46
EIPR1-IT1	0
TRAPPC12	80
TRAPPC12-AS1	0
ENSG00000271868	0
ADI1	774
ENSG00000235078	53
ENSG00000242282	0
ENSG00000286905	0
RNASEH1	18
RNASEH1-DT	17
ENSG00000287126	7
RPS7	650
COLEC11	6
ENSG00000237370	0
TMSB4XP2	143
ENSG00000289136	0
ALLC	6
GAPDHP48	0
ENSG00000224661	0
DCDC2C	7
LINC01304	10
ENSG00000229550	0
NPM1P48	0
LINC01249	0
ENSG00000252238	0
RNU6-649P	0
ENSG00000289300	0
ENSG00000228585	0
ENSG00000232835	0
LINC01248	0
ENSG00000230090	2
SOX11	0
ENSG00000242540	4
ENSG00000236106	0
LINC01810	5
SILC1	9
MIR7158	0
ENSG00000234275	2
LINC01247	0
LINC01824	3
PIK3CDP1	0
MIR7515HG	8
ENSG00000286851	0
MIR7515	0
LINC00487	0
NRIR	22
CMPK2	368
RSAD2	484
ENSG00000271947	0
GRASLND	21
RNF144A	56
ENSG00000223884	0
RN7SKP112	0
ENSG00000272002	0
ENSG00000213774	0
ENSG00000229727	22
RNU6ATAC37P	0
ENSG00000287119	10
ENSG00000230515	0
LINC01871	0
ENSG00000232979	0
ENSG00000229405	0
ENSG00000226506	7
LINC00298	2
ENSG00000286857	0
LINC00299	26
ENSG00000229740	0
ENSG00000289191	0
LINC01814	34
ENSG00000285591	1
ENSG00000231083	0
SNRPEP5	2
ID2-AS1	15
ID2	136
KIDINS220	1132
MBOAT2	1417
HMGB1P25	1
RPL30P3	0
ENSG00000242136	1
ENSG00000261104	5
ENSG00000244310	0
ENSG00000240980	0
ASAP2	1532
EIF1P7	18
ITGB1BP1	87
CPSF3	187
IAH1	42
ADAM17	125
ENSG00000239300	0
ENSG00000271855	0
YWHAQ	1607
ENSG00000240687	2
ENSG00000244260	6
RNU4-73P	0
ENSG00000240960	0
ENSG00000243491	23
TAF1B	13
ENSG00000269973	3
ENSG00000287305	0
GRHL1	74
ENSG00000289033	0
ENSG00000188525	0
ENSG00000260476	0
ENSG00000260077	61
KLF11	83
ENSG00000271787	0
CYS1	19
ENSG00000233502	0
ENSG00000212558	0
RRM2	290
ENSG00000206647	0
MIR4261	0
RN7SL66P	0
ENSG00000285872	6
ENSG00000206898	0
HPCAL1	274
ODC1	2609
SNORA80B	0
ODC1-DT	24
NOL10	110
ENSG00000234818	0
RN7SL832P	0
ENSG00000236162	0
ATP6V1C2	0
RNU7-138P	0
ENSG00000272275	0
PDIA6	133
RNU7-176P	0
LINC01954	0
ENSG00000232056	0
ENSG00000270488	0
KCNF1	0
RPL6P4	0
ENSG00000145063	0
C2orf50	1
SLC66A3	19
ROCK2	1245
RNU6-1081P	0
AIDAP1	0
PPIAP60	3
ENSG00000230952	0
LINC00570	23
ENSG00000231403	0
ENSG00000285569	12
E2F6	80
GREB1	19
RNA5SP84	0
MIR4429	0
RNU2-13P	0
RN7SL674P	59
NTSR2	5
CDK8P1	0
ENSG00000276411	0
LPIN1	82
ENSG00000228496	0
ENSG00000203643	2
ENSG00000230790	0
MIR548S	0
MIR3681HG	4
MIR4262	1
SNORD18	0
MIR3681	0
RNU6-843P	0
ENSG00000223360	0
ENSG00000286427	3
ENSG00000261117	0
TRIB2	62
MIR3125	1
ENSG00000225649	0
ENSG00000285876	0
ENSG00000229370	2
LINC00276	8
ENSG00000227718	0
RNU6-1288P	0
ENSG00000228505	0
LRATD1	6
ENSG00000287291	20
ENSG00000235127	0
NBAS	1283
RPS26P18	0
ENSG00000234022	0
DDX1	137
ENSG00000224194	0
LINC01804	6
ENSG00000237326	0
RNU5E-7P	0
RPLP1P5	0
ENSG00000238371	0
MYCNOS	2
MYCNUT	0
MYCN	16
RN7SL104P	4
ENSG00000226764	0
GACAT3	11
ENSG00000236989	0
ENSG00000271315	0
ENSG00000251704	0
ENSG00000226041	0
ENSG00000228876	0
ENSG00000231266	0
ENSG00000285354	0
ENSG00000232444	3
ENSG00000224400	0
ENSG00000289364	0
ENSG00000237633	0
ENSG00000279663	0
CYRIA	115
ENSG00000223536	3
ENSG00000224604	2
LINC01866	0
RN7SKP168	4
ZFYVE9P2	0
PSMC1P10	0
RAD51AP2	0
VSNL1	2
SMC6	194
GEN1	24
MSGN1	1
KCNS3	0
ENSG00000212455	0
ENSG00000287881	1
ENSG00000287849	2
ENSG00000260331	0
RDH14	9
NT5C1B-RDH14	0
NT5C1B	0
RNU6-1215P	0
ENSG00000224626	0
ENSG00000287284	9
LINC01376	0
MIR4757	0
OSR1	1
ENSG00000234597	0
LINC01808	0
ENSG00000235911	0
CISD1P1	0
LINC00954	15
TTC32	1
TTC32-DT	0
WDR35	9
WDR35-DT	0
MATN3	0
LAPTM4A	26
LAPTM4A-DT	0
ENSG00000234378	3
RPS16P2	0
RN7SL140P	0
RNU6-961P	0
SDC1	1
DRG1P1	1
RNU7-113P	0
PUM2	497
SLC7A15P	3
RNA5SP86	5
RHOB	63
ENSG00000228950	0
ENSG00000227047	0
NDUFAF2P1	4
HS1BP3	48
ENSG00000269976	5
HS1BP3-IT1	0
RPS25P3	0
GDF7	4
ENSG00000270100	0
LDAH	8
LINC02850	0
ENSG00000261012	0
APOB	31
ENSG00000280390	0
ENSG00000287956	1
TDRD15	1
ENSG00000271629	0
ENSG00000233005	0
ENSG00000231204	10
NUTF2P8	1
ENSG00000235537	1
ENSG00000228538	0
LINC01822	4
RN7SL117P	0
ENSG00000228999	0
ENSG00000223691	2
ENSG00000234189	0
RNA5SP87	0
LINC01830	0
LINC01884	4
RN7SKP27	0
ENSG00000232451	0
ENSG00000223530	0
ENSG00000233714	5
ENSG00000223634	0
LINC02923	0
KLHL29	14
ENSG00000224361	0
ENSG00000279526	0
ENSG00000283031	7
ATAD2B	897
PGAM1P6	0
RPS13P4	0
UBXN2A	498
SDHCP3	0
RN7SL610P	0
MFSD2B	285
WDCP	10
RNU6-370P	1
FKBP1B	72
SF3B6	77
FAM228B	169
TP53I3	24
PFN4	6
ENSG00000276087	0
ENSG00000232642	4
FAM228A	0
ENSG00000223754	0
ITSN2	494
ENSG00000242628	0
ENSG00000251805	0
HMGN2P20	0
RPL36AP13	0
ENSG00000286829	0
NCOA1	1472
RNA5SP88	4
RNU6-936P	0
PTRHD1	34
CENPO	29
ADCY3	142
ENSG00000271936	0
DNAJC27	12
RPS13P5	1
SNORD14	0
DNAJC27-AS1	3
ENSG00000286645	0
EFR3B	19
RN7SL856P	0
SUCLA2P3	0
POMC	2
LINC01381	0
DNMT3A	117
MIR1301	0
ENSG00000289567	0
ARNILA	1
DTNB	50
DTNB-AS1	0
ASXL2	379
TPM3P7	0
PTGES3P2	0
ENSG00000218682	3
NDUFB4P4	0
KIF3C	442
UQCRHP2	0
TRMT112P6	0
RAB10	1242
RNU6-942P	0
RPS2P15	0
EMP2P1	1
SMARCE1P6	0
ENSG00000227133	0
PPIL1P1	0
GAREM2	2
HADHA	349
HADHB	308
ENSG00000286707	3
ADGRF3	14
SELENOI	127
DRC1	4
OTOF	5
FAM166C	3
CIB4	3
ENSG00000225378	0
RPL37P11	0
KCNK3	8
SLC35F6	20
CENPA	6
CDKN2AIPNLP2	0
DPYSL5	4
ENSG00000230286	1
MAPRE3	15
MAPRE3-AS1	0
TMEM214	31
AGBL5	216
AGBL5-AS1	0
ENSG00000272056	0
AGBL5-IT1	0
ENSG00000272148	1
OST4	22621
EMILIN1	33
KHK	9
CGREF1	9
ABHD1	0
PREB	46
PRR30	0
TCF23	7
ENSG00000236099	0
SLC5A6	8
ATRAID	12
CAD	12
SLC30A3	0
DNAJC5G	4
TRIM54	0
UCN	0
MPV17	11
GTF3C2	64
GTF3C2-AS1	0
GTF3C2-AS2	0
EIF2B4	23
SNX17	110
ZNF513	10
PPM1G	307
FTH1P3	16
NRBP1	751
KRTCAP3	0
IFT172	15
ENSG00000235267	0
RNU6-986P	0
FNDC4	2
GCKR	7
C2orf16	7
ZNF512	21
ENSG00000259080	0
CCDC121	3
GPN1	19
ENSG00000206731	7
SUPT7L	109
SLC4A1AP	176
LINC01460	0
ENSG00000289326	3
MRPL33	48
RBKS	5
BABAM2	121
MYG1P1	0
MIR4263	0
FAM133EP	1
ENSG00000277035	0
ENSG00000223522	0
RPL23AP34	0
FOSL2-AS1	0
FOSL2	86
ENSG00000270640	0
ENSG00000270210	6
ENSG00000227938	0
PLB1	25
SNRPGP7	0
ENSG00000230730	6
RNA5SP89	0
PPP1CB-DT	0
PPP1CB	2376
SPDYA	2
ENSG00000273233	0
TRMT61B	9
WDR43	148
SNORD92	0
SNORD53	0
SNORD53B	0
TOGARAM2	5
PCARE	3
ENSG00000229224	0
CLIP4	68
ALK	8
ENSG00000286963	0
RN7SL516P	0
ENSG00000288553	3
ENSG00000230737	0
ENSG00000197644	0
ENSG00000233862	0
ENSG00000225943	2
YPEL5	6161
SNORA10B	0
H3P5	0
LBH	188
ENSG00000287658	0
LINC01936	10
ENSG00000280154	1
LCLAT1	83
ENSG00000278908	2
CAPN13	12
ENSG00000230118	0
ENSG00000285984	0
GALNT14	33
ENSG00000234579	0
CAPN14	8
RNA5SP90	0
EHD3	2143
ENSG00000213620	0
XDH	16
SRD5A2	0
ENSG00000228563	0
ENSG00000270422	0
LINC01946	0
KRT18P52	2
AK2P2	0
ENSG00000273165	0
MEMO1	6
DPY30	42
ENSG00000271228	0
ENSG00000288937	0
SPAST	282
SLC30A6-DT	0
SLC30A6	75
DDX50P1	0
RNU6-647P	2
NLRC4	50
YIPF4	114
ENSG00000272754	0
BIRC6	1234
BIRC6-AS1	5
ENSG00000276334	0
ENSG00000276517	0
MIR558	0
ENSG00000274159	1
BIRC6-AS2	0
ENSG00000279544	3
TTC27	281
MIR4765	0
LINC00486	1
ENSG00000236854	12
LTBP1	4846
H2ACP2	0
ENSG00000285577	0
RNA5SP91	0
RNA5SP92	2
MIR4430	0
RASGRP3	148
FAM98A	72
ENSG00000286415	0
ATP6V0E1P3	0
HNRNPA1P61	0
LINC01320	24
MYADML	0
SLC25A5P2	0
LINC01318	0
ENSG00000285754	0
ENSG00000272027	11
ENSG00000232153	3
ENSG00000226994	1
RN7SL602P	0
ENSG00000237320	0
SMIM7P1	0
ENSG00000288535	0
MIR548AD	0
RNU6-1117P	0
ENSG00000229013	0
MRPL50P1	7
RPL21P36	0
CRIM1-DT	0
CRIM1	29
ENSG00000273090	0
FEZ2	173
RACK1P2	2
VIT	0
STRN	639
ENSG00000279519	0
RNU6-577P	0
HEATR5B	82
GPATCH11	52
EIF2AK2	461
ARL14EPP1	0
SULT6B1	0
RPL31P16	0
CEBPZOS	19
CEBPZ	84
ENSG00000272054	0
NDUFAF7	16
PRKD3	265
PRKD3-DT	0
RNU6-939P	0
ENSG00000285925	0
QPCT	12
RNU6-1116P	0
ENSG00000287316	0
ENSG00000289545	2
ENSG00000236213	1
CDC42EP3	169
ENSG00000236572	0
ENSG00000225402	0
LINC00211	257
RMDN2	123
RMDN2-AS1	6
CYP1B1	23
CYP1B1-AS1	37
ENSG00000280276	1
ENSG00000229160	0
RNU6-951P	0
ENSG00000273006	0
ENSG00000227292	0
RPL7P12	0
GAPDHP25	0
ATL2	92
ENSG00000288994	0
LINC02613	2
ENSG00000287313	0
LINC01883	0
RPLP0P6	22
ENSG00000271443	0
HNRNPLL	280
ENSG00000235586	0
GALM	78
ENSG00000232518	0
SRSF7	70
GEMIN6	28
TTC39DP	0
NPLP1	0
DHX57	65
ASS1P2	4
ENSG00000225284	0
MORN2	12
RNU6-851P	0
ARHGEF33	3
RN7SL96P	0
ENSG00000269210	0
SOS1	674
SOS1-IT1	0
RNU6-198P	0
HSPE1P13	0
CDKL4	6
MAP4K3	172
ENSG00000252473	0
ENSG00000273035	3
MAP4K3-DT	39
ENSG00000289003	0
TMEM178A	1
THUMPD2	97
SLC8A1-AS1	0
ENSG00000235653	7
SLC8A1	191
ENSG00000289013	0
ENSG00000288992	4
ENSG00000287255	9
ENSG00000285898	3
ENSG00000287468	0
LINC01794	0
HNRNPA1P57	0
ENSG00000287145	0
LDHAP3	6
RPS12P4	0
LINC01913	8
RNU4-63P	0
LINC01914	7
LINC02898	0
ENSG00000226398	0
PKDCC	5
EML4-AS1	0
EML4	180
COX7A2L	85
ENSG00000221300	0
KCNG3	1
VDAC1P13	0
RPS13P3	0
MTA3	43
ENSG00000215263	0
ENSG00000226523	0
RNU6-137P	0
OXER1	0
HAAO	36
ENSG00000288886	0
ENSG00000289082	2
FTOP1	0
CHORDC1P1	3
ENSG00000224739	0
LINC01819	0
LINC02590	0
RNU6-242P	0
LINC02580	2
ENSG00000286796	3
ENSG00000287387	8
ZFP36L2	121
LINC01126	0
ENSG00000234936	0
THADA	55
RNU6-958P	5
RN7SL531P	0
PLEKHH2	15
C1GALT1C1L	0
ENSG00000229695	0
RN7SKP66	0
DYNC2LI1	7
ABCG5	0
ABCG8	2
LRPPRC	152
RNU6-1048P	0
RN7SL455P	0
ENSG00000288707	0
ENSG00000219391	0
RNU6-566P	0
PDSS1P2	0
PPM1B-DT	0
PPM1B	36
ENSG00000285542	0
ENSG00000289272	0
RPL12P19	1
SLC3A1	6
PREPL	40
CAMKMT	46
LINC01833	0
ENSG00000278957	0
ENSG00000274520	0
ENSG00000277311	0
ENSG00000276229	0
ENSG00000277809	0
ENSG00000276048	0
ENSG00000274547	0
ENSG00000276670	0
SIX3-AS1	4
SIX3	8
ENSG00000225156	1
KRTCAP2P1	0
SIX2	2
ENSG00000231156	0
LINC01121	6
ENSG00000231054	0
ENSG00000286728	10
ENSG00000286519	0
SRBD1	225
RN7SL414P	0
PRKCE	32
PRKCE-AS1	0
RPL26P15	0
ENSG00000232696	0
ENSG00000231336	0
RPL36AP14	0
EPAS1	451
LINC01820	0
LINC02583	0
ENSG00000284608	0
ENSG00000253515	0
RN7SL817P	0
TMEM247	1
ATP6V1E2	7
RHOQ	73
RHOQ-AS1	6
PIGF	25
CRIPT	25
ENSG00000279254	0
LINC01118	2
SOCS5	43
LINC01119	2
ENSG00000226548	0
ENSG00000228925	0
MCFD2	226
TTC7A	66
ENSG00000272814	0
ENSG00000233845	0
STPG4	2
ENSG00000273269	0
ENSG00000225187	0
CALM2	1942
EPCAM-DT	0
ENSG00000226087	0
BCYRN1	114
EPCAM	26
RN7SKP119	0
MIR559	0
MSH2	62
KCNK12	13
MSH2-OT1	0
ENSG00000230979	0
MSH6	124
NME2P2	0
ENSG00000224058	0
FBXO11	405
RPL36AP15	0
RPS27AP7	0
ENSG00000233230	3
ENSG00000230773	48
PPIAP62	0
VN1R18P	0
RN7SKP224	1
FOXN2	303
RNU4-49P	2
PPP1R21-DT	0
PPP1R21	134
RNU6-282P	0
STON1	96
STON1-GTF2A1L	0
GTF2A1L	0
ENSG00000279956	0
TPT1P11	0
LHCGR	0
ELOBP3	0
ENSG00000282890	2
CTBP2P5	0
FSHR	0
MIR548BA	0
ENSG00000282998	0
RNU6-439P	0
ENSG00000282828	15
RPL7P13	0
SNORA75	0
NRXN1	3
ENSG00000285548	7
MTCO1P42	0
ENSG00000283058	5
MIR8485	0
ENSG00000238165	0
ENSG00000286412	0
ENSG00000231918	1
ENSG00000287867	0
KNOP1P3	0
CRYGGP	0
ENSG00000230840	0
CCDC12P1	0
ENSG00000287344	0
ZNF863P	0
LINC01867	0
GGCTP3	0
ENSG00000236837	0
CRTC1P1	3
FTH1P6	0
MIR4431	0
ENSG00000228033	0
ENSG00000232604	0
ENSG00000232668	0
ENSG00000251942	0
ENSG00000223897	0
ASB3	15
RNU6-997P	0
CHAC2	15
ERLEC1	91
MIR3682	1
GPR75	0
PSME4	1125
ACYP2	132
RPL21P30	0
HMGB1P31	0
ENSG00000241114	0
ENSG00000272156	0
ENSG00000289065	0
RNU7-172P	0
TSPYL6	0
C2orf73	1
SPTBN1	2396
SPTBN1-AS1	0
RPL23AP32	0
ENSG00000234943	0
ENSG00000289627	1
ENSG00000238018	0
EML6	51
EML6-AS1	0
ENSG00000285519	0
RNU7-81P	0
RTN4	609
RNU6-433P	0
CLHC1	122
ENSG00000203327	0
CDPF1P1	1
RPS27A	1475
ENSG00000289606	0
MTIF2	83
PRORSD1P	0
ENSG00000240401	12
CCDC88A	395
BTF3P5	0
RNU6-775P	0
RNU6-221P	0
RNU6-634P	0
CFAP36	127
PPP4R3B	604
ENSG00000212175	4
PPP4R3B-DT	0
PNPT1	123
EFEMP1	10
RN7SKP208	0
ENSG00000272180	0
MIR217HG	0
MIR217	0
MIR216A	0
MIR216B	0
LINC01813	0
ENSG00000271894	0
ENSG00000233251	0
CCDC85A	16
RNA5SP93	0
PPIAP63	0
EIF2S2P7	0
ENSG00000285755	5
ENSG00000270569	0
ENSG00000212168	0
ACTG1P22	0
VRK2	247
ENSG00000287875	0
FANCL	603
ENSG00000273063	0
EIF3FP3	1
LINC01795	5
LINC01122	1
ENSG00000289529	17
ENSG00000231043	2
ENSG00000285673	0
LINC01793	1
ENSG00000271955	0
ENSG00000233891	758
ENSG00000231815	13
ENSG00000270447	0
RNU6-508P	0
RNA5SP94	0
ENSG00000286604	0
ENSG00000285611	0
MIR4432HG	9
ENSG00000287640	0
RNU1-32P	0
MIR4432	0
BCL11A	80
ENSG00000233953	0
RN7SL361P	0
IFITM3P9	0
RPL26P13	0
RNU6-612P	0
ATP1B3P1	0
PAPOLG	146
REL-DT	2
RN7SL632P	0
RPL21P33	0
REL	65
RNU4-51P	0
ENSG00000267520	0
NONOP2	1
RPS12P3	0
PUS10	2
RNA5SP95	0
PEX13	11
SANBR	43
ENSG00000274769	0
ENSG00000212978	2
C2orf74	10
ENSG00000271889	0
AHSA2P	85
USP34	1356
ENSG00000273302	1
ENSG00000271146	0
ENSG00000234624	0
SNORA70B	0
USP34-DT	12
XPO1	1823
ENSG00000285857	0
ENSG00000271243	0
RPS29P10	0
RNU6-1145P	0
ENSG00000213486	0
ENSG00000289410	5
RPS24P7	0
ENSG00000229831	0
FAM161A	5
ENSG00000289247	0
RPL31P30	0
ENSG00000277498	0
CCT4	237
ENSG00000236498	0
ENSG00000286360	3
COMMD1	41
ENSG00000229839	4
RPSAP26	0
ENSG00000271657	0
B3GNT2	37
MIR5192	0
RN7SL51P	0
ENSG00000228541	236
ENSG00000270335	7
RN7SL18P	3
TMEM17	10
RPL37P13	0
RPL21P37	0
ENSG00000226622	14
PSAT1P2	0
RSL24D1P2	0
EHBP1	712
ENSG00000286524	0
ENSG00000226605	0
RPS20P9	0
EHBP1-AS1	2
OTX1	5
ENSG00000270437	0
ENSG00000286480	10
RPL27P5	0
DBIL5P2	0
WDPCP	94
MTFR2P1	0
ENSG00000279485	0
MDH1	89
PRELID1P6	1
RPS4XP5	0
RPL27P6	0
CSP1	5
HNRNPA1P66	0
UGP2	973
ENSG00000251775	0
VPS54	339
ENSG00000228079	0
PELI1	80
ENSG00000225889	15
LINC00309	1
ENSG00000270354	7
ENSG00000288932	1
ENSG00000238012	4
ENSG00000289176	215
ENSG00000238201	309
MIR4433B	0
MIR4433A	0
RPL23AP37	32
LGALSL-DT	1
ENSG00000237217	6
LGALSL	1656
LINC01805	0
AFTPH-DT	7
AFTPH	548
MIR4434	0
RNU6-100P	0
LINC02579	1
SERTAD2	286
ENSG00000226756	16
RPS10P9	0
ENSG00000288986	0
RN7SL341P	0
ENSG00000287123	4
LINC01800	0
LINC02245	32
RN7SL211P	0
RPL11P1	0
SLC1A4	33
RNU6-548P	0
LINC02576	3
CEP68	231
RAB1A	640
SNORA74	0
ENSG00000273763	2
VDAC2P5	4
ACTR2	1514
SPRED2	37
ENSG00000232693	3
ENSG00000204929	9
ENSG00000234255	1
DNAJB12P1	0
RPS15AP15	0
RN7SL635P	0
VTRNA2-2P	0
ENSG00000235725	0
ENSG00000281920	0
KRT18P33	0
ENSG00000280257	5
ENSG00000227293	0
ENSG00000225815	0
MIR4778	0
LINC01873	0
MEIS1-AS3	0
MEIS1	784
MEIS1-AS2	7
LINC01798	5
LINC01797	0
DNMT3AP1	3
ENSG00000230355	0
LINC01799	0
LINC01628	0
ENSG00000223859	0
LINC01828	0
LINC01829	1
ENSG00000236605	2
ENSG00000289533	0
ETAA1	31
LINC02831	9
ENSG00000235495	0
ENSG00000286002	21
LINC01812	0
FBXL12P1	0
C1D	51
ENSG00000284932	0
DNAAF10	7
PPIAP64	0
ENSG00000273398	0
PNO1	26
PPP3R1	1880
ENSG00000273275	0
ENSG00000289156	1
ENSG00000273064	7
CNRIP1	12
ENSG00000203395	1
PLEK	1644
WDR4P2	0
FBXO48	54
APLF	2308
ENSG00000214525	0
PROKR1	0
ARHGAP25	216
LINC01890	0
LINC01888	0
BMP10	1
GKN3P	2
GKN2	0
GKN1	0
ANTXR1	15
ENSG00000286347	0
MIR3126	0
RNA5SP96	0
RNU6-1216P	0
ENSG00000271597	0
GFPT1	527
NFU1	74
AAK1	143
RN7SL604P	0
SNORA36C	0
RPL36AP16	0
B3GALNT1P1	0
ANXA4	125
ENSG00000289250	0
ENSG00000231024	1
ENSG00000288869	4528
GMCL1	115
ENSG00000275381	0
RPL23AP92	0
SNRNP27	49
MXD1	269
ASPRV1	0
PCBP1-AS1	53
RN7SL470P	0
PCBP1	881
ENSG00000233060	0
MRPL36P1	0
LINC01816	10
C2orf42	26
TIA1	506
MIR1285-2	0
RPL39P15	0
PCYOX1	55
SNRPG	66
FAM136A	31
ENSG00000233849	0
BRD7P6	0
ENSG00000229229	0
TGFA	1
TGFA-IT1	0
ADD2	250
ENSG00000286979	1
ENSG00000235035	0
FIGLA	0
HMGN2P21	0
CLEC4F	2
MOB4P1	0
CD207	0
LINC01143	0
ENSG00000277764	0
VAX2	2
ATP6V1B1	0
ENSG00000258881	0
ATP6V1B1-AS1	0
ELOCP21	0
RN7SL160P	2
ANKRD53	1
TEX261	48
ENSG00000228384	0
ENSG00000236469	0
OR7E91P	1
OR7E46P	3
OR7E62P	1
NAGK	181
ENSG00000272735	0
MCEE	13
ENSG00000288065	0
MPHOSPH10	97
ENSG00000233870	0
PAIP2B	15
ZNF638	853
ENSG00000281195	0
RNU6-105P	0
ENSG00000289463	0
ENSG00000289327	0
DYSF	229
RPS20P10	0
CYP26B1	1
ENSG00000289615	0
EXOC6B	1468
RPS15AP13	0
RNU2-39P	0
ENSG00000212378	0
SPR	13
EMX1	0
ENSG00000278060	0
SFXN5	84
RAB11FIP5	22
ENSG00000272702	6
NOTO	0
SMYD5	12
PRADC1	4
CCT7	109
FBXO41	8
EGR4	0
RNU6-111P	0
ENSG00000287435	0
ENSG00000285068	7
RPSAP28	0
ALMS1	218
ALMS1-IT1	3
ENSG00000284902	0
NAT8	0
ALMS1P1	6
NAT8B	34
TPRKB	59
ENSG00000273245	0
ENSG00000280037	0
DUSP11	23
C2orf78	0
ENSG00000287250	0
STAMBP	108
ENSG00000286244	0
ENSG00000271536	0
ACTG2	13
DGUOK	50
DGUOK-AS1	0
RNA5SP97	1
TET3	315
ENSG00000235499	0
ENSG00000279181	0
FNBP1P1	7
ENSG00000217702	1
BOLA3	38
BOLA3-DT	14
MOB1A	2618
MTHFD2	311
ENSG00000279201	1
ENSG00000279070	2
ENSG00000264324	2
SLC4A5	0
KRT18P26	0
RNU6-542P	0
NECAP1P2	0
TAF13P2	0
DCTN1	365
DCTN1-AS1	1
ENSG00000159239	1
ENSG00000234521	0
C2orf81	0
ENSG00000286623	0
HMGA1P8	0
WDR54	0
RTKN	6
INO80B	0
INO80B-WBP1	0
WBP1	11
MOGS	1
ENSG00000286883	0
MRPL53	0
CCDC142	7
TTC31	39
LBX2	0
ENSG00000272183	0
LBX2-AS1	16
PCGF1	12
TLX2	0
DQX1	2
AUP1	69
HTRA2	31
LOXL3	158
DOK1	54
M1AP	10
TOR1BP1	0
TVP23BP2	0
SEMA4F	6
ENSG00000286739	0
ENSG00000287687	8
RPS28P5	0
HK2-DT	4
HK2	67
LINC01291	0
ENSG00000236209	0
LINC01293	7
POLE4	16
TACR1	0
MIR5000	0
ENSG00000270571	3
GAPDHP57	0
EVA1A	2
ENSG00000237293	0
ENSG00000238410	0
EVA1A-AS	1
ENSG00000230477	3
MRPL19	44
SUPT4H1P1	0
GCFC2	52
ENSG00000270696	0
ENSG00000271452	0
ENSG00000270462	0
ENSG00000286045	0
ENSG00000270996	0
ENSG00000287474	0
SUCLA2P2	0
ENSG00000287172	0
ENSG00000287749	0
PNPP1	3
USP21P2	0
RN7SKP203	0
RN7SKP164	0
ENSG00000287026	0
ENSG00000287130	0
ENSG00000286202	0
LRRTM4	1
RNA5SP98	0
ENSG00000287025	0
LRRTM4-AS1	1
ENSG00000286932	0
ENSG00000227088	0
ENSG00000230968	0
RPL38P2	0
LINC01851	0
ENSG00000229494	0
CYCSP6	0
ENSG00000270470	0
ENSG00000234877	0
ENSG00000286260	0
RNU6-827P	0
RNU6-812P	0
REG3G	0
REG1B	0
REG1A	6
REG1CP	3
REG3A	2
ENSG00000224879	0
CTNNA2	24
ENSG00000286227	0
CTNNA2-AS1	3
ENSG00000277171	0
GNA13P1	0
RNU6-561P	0
MIR4264	0
MIR8080	0
ENSG00000224731	1
RBM7P1	0
LRRTM1	1
ENSG00000237031	0
ENSG00000230975	3
ANKRD11P1	1
CHMP4AP1	4
LINC01815	0
RNA5SP99	2
ENSG00000233444	0
RN7SL201P	0
ENSG00000231781	0
LYARP1	2
RNU6-685P	0
ENSG00000237498	1
RBX1P1	0
MTND4P25	1
MTND5P27	0
MTND6P7	0
MTCYBP7	1
ENSG00000286211	0
DHFRP3	0
ENSG00000223977	0
LINC01809	0
RPL37P10	1
RNU6-1312P	1
CRLF3P3	0
ST6GALNAC2P1	0
FUNDC2P2	0
ENSG00000228272	0
SUCLG1	62
ENSG00000289076	0
DNAH6	17
DUXAP1	0
LDHAP7	0
TRABD2A	0
ENSG00000276362	0
RPL12P18	0
TMSB10	1785
RPS2P17	0
ENSG00000287625	18
KCMF1	535
LINC01964	0
ENSG00000235463	0
LSM3P3	2
TCF7L1	16
TCF7L1-IT1	3
RNU6-674P	0
SNRPEP11	0
ENSG00000246575	2
TGOLN2	1667
PEBP1P2	5
RETSAT	29
ELMOD3	31
ENSG00000271014	0
RN7SL113P	0
ENSG00000273196	0
CAPG	37
ENSG00000286011	0
SH2D6	0
RN7SL251P	0
RPSAP22	0
PARTICL	0
MAT2A	130
GGCX	15
VAMP8	214
RN7SL126P	0
VAMP5	61
ENSG00000288858	1
RNF181	93
TMEM150A	2
USP39	524
C2orf68	149
SFTPB	2
GNLY	83
GPR160P1	4
RNU1-38P	0
ATOH8	4
MIR6071	0
ENSG00000229498	2
RN7SKP83	0
ST3GAL5	72
ST3GAL5-AS1	0
ENSG00000272564	0
ENSG00000287628	0
POLR1A	50
PTCD3	74
SNORD94	0
IMMT	160
MIR4779	0
ENSG00000273080	0
MRPL35	25
REEP1	32
ENSG00000251974	0
KDM3A	286
CHMP3	346
RNF103-CHMP3	5
RNU6-640P	0
CHMP3-AS1	0
RNF103	45
RMND5A	1190
CD8A	3
CD8B	14
ANAPC1P1	4
ENSG00000213605	0
RGPD1	0
WBP1P1	0
NDUFB4P5	0
PLGLB1	0
ANAPC1P2	33
ENSG00000266931	0
ENSG00000287931	0
ANAPC1P3	0
ENSG00000204745	4
MIR4771-1	0
CENPNP1	0
LINC01955	0
DBF4P3	0
ENSG00000287763	0
IGKV3OR2-268	0
ENSG00000224881	0
LINC01943	0
CYTOR	404
ENSG00000284879	0
ENSG00000273445	0
